"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Cluster","ClusterName"
"GO:0090148","membrane fission",44,-0.253603395921947,-1.96644465830415,0.00845166661559963,0.157791402555358,0.141237118260184,3001,"tags=48%, list=24%, signal=37%","CHMP1A/HGS/VPS4B/CHMP2A/VPS37A/TSG101/VPS4A/VPS37C/CHMP3/EXOC3/CHMP6/SNF8/EXOC1/MVB12A/EXOC6/CHMP4A/VPS36/CHMP2B/EXOC7/VPS37B/SPAST",1,"Peak"
"GO:0015807","L-amino acid transport",67,-0.21196389816192,-1.97517254938236,0.00877119873236552,0.160493858983401,0.143656053334841,3874,"tags=51%, list=31%, signal=35%","SLC38A10/SERINC5/TTYH2/CLN3/SLC17A7/ATP1A2/STXBP1/DTNBP1/SLC6A17/SLC7A6/SLC1A6/SLC38A1/SLC43A2/SLC7A5P1/SLC36A4/ARL6IP5/EPM2A/SFXN1/PSEN1/SLC6A7/SLC36A1/SLC3A2/SLC1A2/GRM1/SLC66A1/NF1/SLC25A29/SLC6A15/TTYH1/SLC25A26/SLC38A9/SLC15A4/ABCC8/SLC7A5P2",1,"Peak"
"GO:0031400","negative regulation of protein modification process",236,0.128375578012857,1.89543790846636,0.00866000461639301,0.160493858983401,0.143656053334841,3325,"tags=37%, list=26%, signal=28%","ADAR/RGS2/RASIP1/SRCIN1/CAPN3/MACROH2A1/ZFYVE28/NCK1/GSKIP/SLC8A3/SOCS5/PRKAA1/SMAD7/STK38/ERRFI1/DAB2IP/CALM1/RPL23/HHATL/OXR1/DBI/ADGRB1/PPP1R15B/PTPRO/WNK1/PARP10/KAT2B/TFAP4/LATS1/APOE/PLPP3/RB1/P3H1/CDKN1A/RPS3/PARK7/CEP63/WWTR1/CEP43/RTRAF/PKIA/SPRED2/IVNS1ABP/NCK2/CEP85/HINT2/PPM1E/SLIT2/RPL11/SNTA1/SVBP/RELA/MAPT/UBE2B/GADD45A/NXN/DUSP22/IGFBP3/TARDBP/RPS7/N4BP1/PRKCE/SPOPL/PLAA/LYN/LIMK1/FRY/IBTK/PPM1F/PRKCG/ATG5/CHORDC1/HDAC2/C9orf72/PTPRJ/INPP5K/RACK1/CNKSR3/TBC1D24/RGS14/CORO1C/SFRP1/DUSP19/MLXIPL/DCUN1D3/MVP/THY1/GCLC",1,"Peak"
"GO:0051402","neuron apoptotic process",204,-0.123487401699945,-1.89456746556467,0.00878186705106341,0.160493858983401,0.143656053334841,3762,"tags=41%, list=30%, signal=29%","GPI/KCNB1/PIK3CA/EGLN3/LGMN/EPG5/DLX1/MAP2K7/MDK/CLN3/MAP3K11/HIPK2/ATF4/ARSG/HTRA2/GRM4/HYOU1/ATP13A2/CORO1A/STXBP1/AARS1/TGFB1/BNIP3/ADORA2A/NSMF/WFS1/CDK5/TGFB2/PRODH/NAE1/MAP3K12/NRBP2/PRKN/CFLAR/ATF2/CTNNB1/BOK/MAP2K4/EGLN1/NRP1/PCDHGC4/TYRO3/PPT1/MT3/CIT/HTR2A/THAP11/TMBIM6/SYNGAP1/ERBB3/PSEN1/AKT2/FBXW7/POLB/MAG/GAPDH/CCND1/GMPPA/RETREG1/SCN2A/DAXX/APAF1/AXL/BAX/BRAF/CHL1/BACE1/CD2AP/ROCK1/TGFB3/EPHA7/TRIM2/NF1/KDM2B/PARP2/PLXND1/GSK3B/MFSD8/RAD21/FAS/PTPRZ1/SPG11/TMTC4",1,"Peak"
"GO:0071248","cellular response to metal ion",125,-0.151255802070411,-1.87379845208293,0.00872305990563218,0.160493858983401,0.143656053334841,3985,"tags=46%, list=32%, signal=32%","TUBA1A/TFR2/NFE2L2/AKR1C3/KCNB1/EEF2K/SLC25A23/HSPA8/LGMN/B2M/FOSB/ATF4/HSF1/ALAD/CLIC4/KCNK3/ATP13A2/BNIP3/CAMK2D/BECN1/PPIF/PRKN/EIF2AK3/NPTX1/RASGRP2/CPNE6/TF/MT3/CALR/ADCY7/RASA4/TSPO/SLC25A39/KCNH1/MT1E/HSP90B1/SMPD3/FOS/LRRK2/DAXX/MEF2A/RASA4B/MICU3/CARF/BRAF/ADD1/BACE1/ADGRV1/ABCC9/MT1X/DLG4/CPNE1/DLG2/ANK3/MT2A/NRXN1/MCOLN1",1,"Peak"
"GO:0031647","regulation of protein stability",274,-0.11577002827513,-1.96601787216833,0.0089988176806652,0.161983968802627,0.144989832066448,3271,"tags=36%, list=26%, signal=27%","RUVBL2/DVL1/MTOR/FLOT1/USP12/ATP1B1/STXBP1/FAM107A/CCT7/USP24/GTPBP4/WFS1/TCP1/PIN1/ATP1B3/MAPK1/TRIM44/TOMM7/CTSA/QRSL1/GIPC1/CDC37/PRKN/MARCHF7/SRC/USP46/CAMLG/STX12/SIRT6/TRIM37/LMNA/EP300/HPS4/YWHAZ/UTP25/RASSF1/USP48/NAA15/TF/RNF149/PRKDC/PTGES3/BTRC/MOSMO/MT3/CCDC88C/COG7/CRYAB/SENP2/CALR/TTI1/VPS35/LAMP1/RUVBL1/GET1/CDC37L1/TMEM183A/USP33/HDAC3/PHB2/AKT2/FBXW7/BAG6/CCT2/PDCL3/CCT5/TAF9/NEDD4L/GAPDH/USP47/PTEN/LRRK2/RPAP3/PFDN6/ZNF207/BRINP1/FLOT2/DPM3/TBRG1/DDI2/USP34/ZSWIM7/ADGRV1/CREBBP/CD81/IP6K2/HTT/NAA16/HSP90AA1/TMEM25/USP36/SEL1L/MFSD8/CUL3/USP10/DDRGK1/UBR4/TSC1/GGA3",1,"Peak"
"GO:0002790","peptide secretion",142,0.156608828958446,1.89355162680211,0.00910515622051149,0.161983968802627,0.144989832066448,5065,"tags=54%, list=40%, signal=32%","ADCY5/PPP3CA/GNAO1/RBM4/SLC25A22/RAPGEF3/PLCB1/EPHA5/ADCYAP1/PRKCB/FOXO1/RAB11FIP5/KCNJ11/CHRM3/KLF7/CCN3/SYBU/ITPR1/ENY2/PARK7/CCDC186/RFX3/TUNAR/SLC8B1/PPP3CB/HIF1A/STX4/SNX19/SNAP25/SELENOT/IRS1/TARDBP/RAB8B/PRKCE/TRPV1/AQP1/PFKFB2/ADORA1/TOR2A/PCLO/CPT1A/PFKL/SFRP1/UCN/SIDT2/GNAS/RAB1A/PRKAR1A/NADK/GABBR1/SLC9B2/SREBF1/TIAM1/BAD/CNR1/SIRT3/PER2/NNAT/PSMD9/PTPRN2/SMAD2/STX1A/ILDR2/ACVR2B/RIMS2/CAMK2G/GPER1/DOC2B/GNAZ/MIDN/JAK2/MPC2/CRHR1/TCF7L2/S100A8/JAGN1",1,"Peak"
"GO:1990868","response to chemokine",30,0.31443591066806,1.97043163757231,0.00932206692981109,0.162462254699962,0.145417939813449,6543,"tags=83%, list=52%, signal=40%","CX3CL1/PTK2B/WNK1/GPR17/ACKR1/HIF1A/SLIT2/TREM2/CX3CR1/LYN/SLC12A2/RIPOR1/WBP1L/LRCH1/RBM15/DUSP1/RHOA/CXCR4/SH2B3/ROBO1/RIPOR2/ACKR3/GPR75/EDN1/STK39",1,"Peak"
"GO:1990869","cellular response to chemokine",30,0.31443591066806,1.97043163757231,0.00932206692981109,0.162462254699962,0.145417939813449,6543,"tags=83%, list=52%, signal=40%","CX3CL1/PTK2B/WNK1/GPR17/ACKR1/HIF1A/SLIT2/TREM2/CX3CR1/LYN/SLC12A2/RIPOR1/WBP1L/LRCH1/RBM15/DUSP1/RHOA/CXCR4/SH2B3/ROBO1/RIPOR2/ACKR3/GPR75/EDN1/STK39",1,"Peak"
"GO:0007018","microtubule-based movement",260,-0.11425579794415,-1.88027105000088,0.00932638263782458,0.162462254699962,0.145417939813449,4417,"tags=45%, list=35%, signal=30%","KATNB1/KIF1C/TAC1/KIF7/CCDC65/BORCS8/ARMC2/SPAG17/TTC21A/EFHC1/DNAAF5/INPP5B/TUBA1A/EFCAB6/KIF21A/SPAG16/UCHL1/CALY/IFT88/HSPA8/NPHP4/DNAL4/CELSR2/SUN2/CLN3/CFAP126/DYNC1LI2/CABYR/NME7/DYNLL1/KIF5C/RAB6A/ARL8B/IFT27/MAP4/IFT140/DTNBP1/SORD/FUZ/ACTR3/SLIRP/CFAP20/AP3B1/BORCS5/DYNC2I2/COPG1/KXD1/DNAI4/AP3B2/BICDL1/TTLL3/ATG16L1/PAFAH1B1/KIF22/IFT52/ASH1L/FYCO1/CCDC146/RASGRP1/SUN1/VDAC3/DST/TRAK1/PEX14/AGBL4/TPGS1/MAP1S/TRAK2/CCDC88C/IFT172/LAMP1/BLOC1S1/IFT22/APC/LRRC23/TSSK4/CELF3/ACTR10/KLC4/TTLL5/DNAH10/CEP78/NDEL1/PRKCZ/IFT122/CFAP298/FEZ1/BBS1/MKKS/TTC21B/CLUAP1/BORCS7/SYNE2/PCM1/FLOT2/DNAJA1/STAU2/AP3S1/RHOT2/DYNC1LI1/BBS2/KPNB1/DYNC2H1/HTT/TTC12/KIFC2/SPAST/DYNC2LI1/NME5/SPG11/DLG2/HNRNPU/TMF1/IFT43/LRPPRC/DYNC1H1/RHOT1",1,"Peak"
"GO:0055082","intracellular chemical homeostasis",437,0.100911901898781,1.86328346695065,0.00930452459381142,0.162462254699962,0.145417939813449,3680,"tags=37%, list=29%, signal=27%","ATP7B/ASPH/ARF1/CLN6/BLOC1S6/NEO1/ORMDL3/ATP13A3/CAPN3/SCO1/ADCY5/XPR1/GRIK2/LRRC8D/UBASH3B/ATP6V1G1/PIK3CB/TPCN2/SLC1A3/PPP3CA/SLC8A3/SLC30A1/SLC30A10/CX3CL1/MAPK3/ISCU/TMEM94/HK1/PRKAA1/RBM4/PLCB2/PLCB1/CEMIP/ATP5F1B/SOD1/CALM1/PTK2B/EPHA5/CA2/PTH1R/ANK2/PRKCB/CACNA1C/FOXO1/ATP6V0A2/WNK1/GPX1/SLC41A1/CLCC1/RAB11FIP5/PIK3R1/KCNJ11/STEAP2/APOE/KLF7/SYBU/ITPR1/NDFIP1/ENY2/RNASEK/PKD2/CCDC186/TUNAR/NNT/RAB7A/PML/SLC22A17/KCNJ2/TRPC1/TRPM2/SLC8B1/PPP3CB/SLC39A14/SNAPIN/IGF1R/TGM2/ABCA2/MYC/HIF1A/SLC9A1/SLC4A10/SLC9A5/STX4/SIN3A/STOML2/DDIT3/DIAPH1/GHITM/C1QTNF3/NAGLU/PPARGC1A/VAPB/RAP1GDS1/SELENOT/ATP6V0D1/TFRC/C19orf12/KCNMA1/SMAD3/TREM2/CYB561/TPT1/CYB561A3/FXN/SLC24A4/PRKCE/PLCH2/OPRK1/LYN/SLC39A9/AQP1/IBTK/FOXK1/ATG5/XBP1/SLC39A6/JPH1/GSTO1/TPP2/ADORA1/STIM2/RMDN3/SV2B/DGAT2/NOL3/RYR1/RACK1/LIME1/GRN/GRINA/FOXO3/LETM1/VPS54/ACACB/RAB39A/SIDT2/MLXIPL/ERC2/THY1/GJB6/GCLC/ERO1A/NADK/SLC30A5/SLC9B2/TMCO1/SLC24A2/SELENOK/PRNP/CNNM4/TIAM1/CYBA/SOD2/SNCA/JPH3/BAD/USF2/THADA/NCOA4/CCDC47/CNR1/SLC25A27",1,"Peak"
"GO:0071692","protein localization to extracellular region",220,0.130883766914016,1.89542536183464,0.00947009349098094,0.164010811233596,0.146804033470844,4500,"tags=47%, list=36%, signal=31%","BLOC1S6/NEO1/ADCY5/MON1A/PPP3CA/GNAO1/RBM4/SLC25A22/RAPGEF3/PLCB1/AP1B1/EPHA5/ADCYAP1/PARD6A/PRKCB/FOXO1/ARFIP1/MIA2/CANX/RAB11FIP5/TMED10/KCNJ11/CHRM3/APOE/COPG2/DPH3/NR1H2/KLF7/CCN3/SYBU/ITPR1/P3H1/SYT4/ENY2/PARK7/CCDC186/RFX3/TUNAR/FBN1/VPS13A/SLC8B1/PPP3CB/ARL4D/HIF1A/NECAB3/STX4/OPRM1/SNX19/SNAP25/C1QTNF3/RAP1GDS1/SELENOT/SVBP/IRS1/DNM1L/TREM2/TARDBP/RAB11FIP3/PRKCE/IER3IP1/PDIA4/PFKFB2/TMED2/ABCG1/SERGEF/RHBDD3/PCLO/CPT1A/PFKL/SFRP1/SIDT2/GNAS/APBB1/TLR4/PRKAR1A/NADK/GOLPH3/SLC9B2/SREBF1/TIAM1/HPS6/BAD/CNR1/SIRT3/PCSK1/PER2/NNAT/PSMD9/SLC12A2/MYO18A/PTPRN2/B3GLCT/SMAD2/STX1A/ILDR2/ACVR2B/RIMS2/RHBDF1/CAMK2G/GPER1/DOC2B/GNAZ/NAGPA",1,"Peak"
"GO:0034765","regulation of monoatomic ion transmembrane transport",202,0.136676711974612,1.91729488709948,0.00960254020701819,0.164338210034145,0.147097084057647,5001,"tags=51%, list=40%, signal=32%","ASPH/DPP10/CAPN3/UBASH3B/SESTD1/PPP3CA/SLC30A1/CX3CL1/ARC/ISCU/YWHAH/KCNS2/KCNAB2/COA8/STAC2/CEMIP/CALM1/PTK2B/ANK2/CACNA1C/GRIN2A/UBQLN1/KCNJ10/WNK1/AKAP5/SLMAP/KCNJ11/SPG7/KCNIP1/KCNH2/RGS4/PARK7/PKD2/CACNB3/PML/KCNJ2/TRPC1/PSEN2/PPP3CB/NIPSNAP2/P2RX4/ASIC2/PDE4B/SLC9A1/DIAPH1/WNK2/STOM/SNTA1/SUMO1/TREM2/VDAC1/KCNJ6/PRKCE/OPRK1/LYN/YWHAQ/ATG5/JPH1/GSTO1/KCNAB1/STIM2/TOR2A/LIME1/HOMER1/KCNAB3/THY1/KCNIP3/STIMATE/NOS1AP/SCN1B/PRNP/CYBA/SNCA/JPH3/AMIGO1/VAMP2/SCN4B/CAB39/RANGRF/TESC/KCNG3/GRIN2C/RIPK1/LRRC55/CACNA1D/SELENON/GRIN2B/BAK1/ATP2B4/CASQ1/GPER1/ABL1/DRD1/SLC8A1/ATP1B2/SLC6A9/GOPC/P2RX7/HSPA2/FGF14/KCNJ16/CRHR1/KCNJ3/JPH4",1,"Peak"
"GO:0071260","cellular response to mechanical stimulus",45,0.261069770016364,1.9472772543622,0.00983521384933189,0.165191646008839,0.147860983964317,4471,"tags=60%, list=35%, signal=39%","MAPK3/ENG/NFKB1/TNFRSF1A/LTBR/SLC2A1/SLC38A2/PDE2A/CASP2/KCNJ2/IRF1/IGF1R/MAP3K1/SLC9A1/GADD45A/TMEM150C/AQP1/BAG3/GCLC/TLR4/BCL10/PIEZO1/BAD/CRADD/BAK1/MTPN/MAP3K2",1,"Peak"
"GO:0071496","cellular response to external stimulus",45,0.261069770016364,1.9472772543622,0.00983521384933189,0.165191646008839,0.147860983964317,4471,"tags=60%, list=35%, signal=39%","MAPK3/ENG/NFKB1/TNFRSF1A/LTBR/SLC2A1/SLC38A2/PDE2A/CASP2/KCNJ2/IRF1/IGF1R/MAP3K1/SLC9A1/GADD45A/TMEM150C/AQP1/BAG3/GCLC/TLR4/BCL10/PIEZO1/BAD/CRADD/BAK1/MTPN/MAP3K2",1,"Peak"
"GO:0045216","cell-cell junction organization",130,-0.154503311361436,-1.93818744238576,0.00986408342390044,0.165191646008839,0.147860983964317,3841,"tags=44%, list=30%, signal=31%","MYO1C/CDH22/JAM3/NPHP4/PAK2/EPHB2/CAV1/PTPN23/TGFB1/CLDN11/ACTB/CDH2/MICALL2/JUP/TGFB2/LIMS1/ROCK2/AJM1/GJC1/PRKACA/HOPX/SRC/CTNNB1/VEGFA/PDCD6IP/CD9/CLDN10/NECTIN1/WDR1/TJP2/CNTNAP2/APC/WHRN/OCEL1/CDH13/CDH11/NUMB/TLN2/PATJ/AFDN/CDHR3/IKBKB/ADD1/ACE/RHOC/CD2AP/ROCK1/TGFB3/CTNNA1/DLG1/FKRP/FLCN/PLEKHA7/EPB41L3/PRKCA/TBCD/ABCC8",1,"Peak"
"GO:0003018","vascular process in circulatory system",146,0.153616995968656,1.88526641501347,0.00994678381356123,0.16573021941341,0.148343054307829,4614,"tags=49%, list=37%, signal=32%","RGS2/BLOC1S6/EXT2/SLC1A3/SLC13A3/SLC27A4/SOD1/SLC27A1/GPX1/KAT2B/SLC5A3/APOE/SLC2A1/ABCC5/SLC6A13/SLC7A8/SLC38A2/PTP4A3/PDE2A/SLC7A5/SLC29A4/AKAP12/SLC16A7/ABCA2/ASIC2/VSTM4/SLCO3A1/ADD3/SLIT2/ADRA1B/SNTA1/RAP1GDS1/TFRC/KCNMA1/ITGA9/TEK/MANF/ATG5/ADORA1/PTPRJ/SLCO2B1/TJP1/ACTA2/UCN/ZDHHC21/GCLC/SOD2/SLC7A1/ADORA2B/SCPEP1/PER2/SLC1A1/ATP8A1/HBB/SLC15A2/ADRA1A/SLC12A2/ARHGAP35/SLC44A1/ATP2B4/ECE1/GPER1/BMPR2/ABL1/GUCY1A1/DRD1/SLC8A1/HTR1A/ATP1B2/SLC6A9/KCNMB4/PLOD3",1,"Peak"
"GO:0002011","morphogenesis of an epithelial sheet",42,-0.244102988440163,-1.86365408209071,0.00998159600915377,0.16573021941341,0.148343054307829,3254,"tags=48%, list=26%, signal=35%","DVL1/MTOR/ADAM17/CD44/NOTCH2/PALS1/BMP7/DVL2/ARHGAP24/JAG1/PTEN/CLASP1/NOTCH1/PDPN/RHOC/SOS1/CLASP2/CD151/MRTFA/DAG1",1,"Peak"
"GO:0007213","G protein-coupled acetylcholine receptor signaling pathway",15,0.438439759877535,2.02027038682331,0.0101375096036786,0.166543196655103,0.149070740106728,3404,"tags=67%, list=27%, signal=49%","RGS10/GRK2/PLCB1/PRKCB/CHRM3/ITPR1/OPRM1/GNAI2/CDK5R1/CHRM1",1,"Peak"
"GO:0042692","muscle cell differentiation",244,-0.107107301441362,-1.72526460737689,0.0101581960030534,0.166543196655103,0.149070740106728,2766,"tags=31%, list=22%, signal=24%","NOTCH2/OLFM2/PPIF/ACTN1/PRKD1/HES1/PTGFRN/IGFBP5/HOPX/PLD3/CFLAR/MYEF2/CTNNB1/VEGFA/MAP2K4/KDM1A/DNMT1/SIRT6/LMNA/CD9/SETD3/EDNRB/ACADM/ACTN2/PDLIM5/HEY1/WDR1/DOCK1/ACTN4/CACNB4/AKAP6/MRTFB/FLII/LAMC1/H3-3B/CALR/NRG1/CTCF/ATP11A/BIN3/LARGE1/CHUK/SMAD4/KCNH1/HDAC4/HDAC3/AKAP13/FBXO22/ATP2A2/HDGFL2/ARRB2/SMYD3/PLEKHO1/SOX9/PIAS1/CBY1/SORBS2/MEF2A/NOTCH1/IFRD1/RORA/CD81/MAML1/PARP2/KIT/FKRP/OBSCN/MRTFA/SPG11/TNNT2/AFG3L2/HNRNPU/FOXP1/DMPK/TSC1",1,"Peak"
"GO:0048534","hematopoietic or lymphoid organ development",54,-0.236612112433496,-1.96600412235711,0.0103154720922623,0.168414109221789,0.150745370632576,3367,"tags=48%, list=27%, signal=35%","PRDX2/MAP2K2/TGFB1/ADAM17/STAT5B/MAPK1/FLVCR1/HES1/CTNNB1/ADA/ZBTB1/CACNB4/RAF1/PPP2R3C/SPNS2/NFKB2/PSEN1/CRKL/PKN1/POLB/TRAF3IP2/BRAF/PDPN/CD2AP/CTC1/KMT2A",1,"Peak"
"GO:0040017","positive regulation of locomotion",338,0.10403270637277,1.74019518209786,0.0104057354145133,0.169179914947629,0.151430833795417,4780,"tags=46%, list=38%, signal=29%","ATM/BCAS3/LGALS3/PIK3CB/HRAS/FGF1/PPP3CA/ADAMTS1/CX3CL1/SPAG9/SMURF2/MAPK3/ACVR1/IL6R/NRP2/CEMIP/HDAC9/DAB2IP/RPS6KB1/ATP5F1B/PTK2B/HBEGF/ARHGAP5/KITLG/CAMK1D/SPARC/LGALS9/WNK1/PTK2/PIK3R1/RAC1/MEGF8/PLPP3/EPB41L4B/ETS1/ABL2/ACVR1B/AAMP/CEP43/RRAS/NUS1/PLK2/FER/GAB1/SPOCK2/ENPP2/STK4/CDC42/AKAP12/CSF1/UBE2I/IGF1R/FN1/P2RX4/MYLK/HIF1A/DOCK7/STX4/TGFBR1/NEDD9/RAB11A/SLIT2/PDCD10/TNFRSF14/SEMA6A/PIK3R3/MAP3K7/SMAD3/DNM1L/TREM2/F3/HMGB1/ZNF304/CX3CR1/EPHA4/MCAM/CAPN7/CTSH/PRKCE/TEK/PLAA/LYN/HDAC7/SDCBP/AQP1/PROX1/IQSEC1/PPM1F/XBP1/CPNE3/GNAI2/TPBG/ARHGEF7/PTPRJ/RACK1/GRN/CARMIL2/JAM2/TJP1/PDGFB/ACTA2/TBC1D24/PDGFRA/SEMA3C/MED23/IL34/THY1/ITGAV/BCL6/GPNMB/TLR4/LAMB1/PIK3CD/SELENOK/P2RY12/TIAM1/SOD2/STAT3/ITGA6/MGAT5/CXCL16/RDX/FGF9/DDR2/CYP1B1/SEMA7A/JCAD/ATP8A1/CSF1R/HMOX1/PECAM1/ATOH8/STX3/SP1/FZD4/ADAM10/VSIR/MDM2/MAP2K3/ITGA3/HSPB1/GPER1/THBS1/BMPR2/ABL1/DRD1/APP/DAPK3/RIPOR1/SHTN1/PERP/ACTG1/BAG4/SIRT1/TGFBR3",1,"Peak"
"GO:0000819","sister chromatid segregation",152,-0.142001202754278,-1.91431224077451,0.0107890959110179,0.169833736424177,0.152016061252103,4453,"tags=49%, list=35%, signal=32%","KNSTRN/KATNB1/KAT5/PRC1/CHAMP1/NEK6/RCC1/NCAPD2/WRAP73/PSMG2/BUB3/MAP3K20/TUBG1/NCAPH2/SMARCC2/MAD2L2/ANAPC11/NSL1/PPP2R1A/ACTB/AAAS/CHMP1A/VPS4B/CHMP2A/DCTN2/ARID2/RACGAP1/BECN1/BCL7B/ACTL6B/TUBG2/ARHGEF10/SMARCA4/NUMA1/VPS4A/EML3/KIF22/DPF2/LCMT1/CHMP3/CDC16/PSRC1/TOP2B/PPP1CC/APC/SMARCC1/CHMP6/CDC23/DPF3/BCL7A/TENT4A/CENPC/MAD2L1BP/RIOK2/XRCC3/CLASP1/ZNF207/CHMP4A/SMARCD1/ANAPC2/STAG1/CHMP2B/DYNC1LI1/KPNB1/CLASP2/KIFC2/RAD21/CUL3/SMARCB1/ARID1B/ANAPC5/HNRNPU/NSMCE2/CDC27",1,"Peak"
"GO:0045324","late endosome to vacuole transport",35,-0.278705199869729,-1.90529354189255,0.0107820869131401,0.169833736424177,0.152016061252103,4607,"tags=63%, list=36%, signal=40%","LEPROT/PIK3R4/TMEM50B/VPS28/PTPN23/CHMP1A/HGS/VPS4B/CHMP2A/BECN1/VPS37A/TSG101/VPS4A/VPS37C/CHMP3/CHMP6/SNF8/MVB12A/CHMP4A/VPS36/CHMP2B/VPS37B",1,"Peak"
"GO:0060291","long-term synaptic potentiation",78,0.201675490274218,1.8910290227154,0.0106640092118825,0.169833736424177,0.152016061252103,4721,"tags=55%, list=37%, signal=35%","YTHDF1/SLC8A3/ARC/SHANK2/PTK2B/RASGRF2/GRIN2A/MPP2/AKAP5/TNR/FXR1/APOE/NFATC4/PLK2/GFAP/STX4/SNAP25/NCSTN/NTRK2/NSG1/CX3CR1/EPHA4/ZDHHC2/PRKCG/CRHR2/ADORA1/IGSF11/RGS14/ADCY1/SLC24A2/LRRTM2/PRNP/SNCA/VAMP2/GRIN2C/SLC1A1/STX3/GRIN2B/ABL1/DRD1/APP/SYT12/TSHZ3",1,"Peak"
"GO:1901615","organic hydroxy compound metabolic process",288,-0.107411269612355,-1.84822289406104,0.0107941482914392,0.169833736424177,0.152016061252103,4318,"tags=43%, list=34%, signal=29%","PLPP2/SMPD1/ITGB2/BGLAP/PNKD/LDHB/ALDH2/ITPK1/PRKG1/SNX17/DGAT1/SPTLC1/SPHK2/INPP5B/CAT/MSMO1/PNPLA2/BCL2/DDT/CYB5R1/SREBF2/DHRS3/ADCYAP1R1/AKR1C3/ERLIN2/ACO2/CLCN2/LGMN/DPM2/ALDH1A1/LDLR/CYB5R3/AKR7A2/OSBPL7/AKR1A1/CYP46A1/APPL1/SORD/TPK1/NUDT4B/AKR1B1/C7orf50/PTS/GALK1/CBR4/MAPK1/TGFB2/SPTLC2/LDHA/PECR/DHRS7/GBA2/GIPC1/PRKN/LPCAT3/ERG28/HAGH/PRKACA/COMT/LIPE/CPQ/OSBPL2/SC5D/DUOX1/RAPGEF2/OSBPL9/ACOT8/IDH3A/EDNRB/RDH11/TKFC/HSD17B7/CRYM/GDPD1/NPC2/ACLY/MBTPS1/FECH/VPS35/IDI1/LBR/DHDDS/OSBPL5/SCARB1/FDPS/INPP5A/HMGCS1/OSBPL1A/GDE1/TM7SF2/GNAI1/MVK/DPAGT1/DHRS4/NPC1/INPP4A/PSAT1/GATD1/ALDH3A2/DPM3/MFSD12/PPIP5K1/ABAT/SLCO1C1/DHCR7/NAAA/FGFR1/ACER3/FDFT1/IP6K2/PRKAG2/MVD/EBPL/ZEB2/KIT/OSBP/FKRP/MRS2/ACADVL/STARD3/ABCA1/HDLBP/DPM1/SLC27A5",1,"Peak"
"GO:0048511","rhythmic process",191,0.132718841274,1.82338654895655,0.0109660338180154,0.171157855831584,0.153201264034421,3482,"tags=39%, list=28%, signal=29%","KCNA2/CSNK1D/METTL3/BLOC1S6/CSNK2A1/PARP1/HLF/NCOA2/ENOX1/PPP1CB/OPN3/ADAMTS1/DDX5/CBX3/PRKAA1/RBM4/BHLHE41/PPARA/CREM/NAMPT/IMPDH2/CIART/NOCT/CREB1/NCOR1/PDE6B/RORB/KAT2B/FXR1/KDM8/NFYA/CUL4A/BHLHE40/CASP2/PML/PRMT5/IGF1R/BMPR1B/SIN3A/SLIT2/COL6A1/NAGLU/PPARGC1A/NTRK2/DNM1L/TARDBP/HNRNPD/OPRK1/ROBO2/PROX1/PRKCG/KLF9/GFPT1/HDAC2/ADORA1/CCAR2/BTBD9/NR2F6/SRRD/SCN9A/RACK1/FOXO3/HOMER1/CASP3/DDB1/PDGFRA/SGPL1/PER3/CDK5R1/ADCY1/USP7/AHR/USP2/SREBF1/SETX",1,"Peak"
"GO:0050886","endocrine process",33,-0.291232629732754,-1.93119381260362,0.0111810767687632,0.173032248230451,0.154879009314693,2633,"tags=48%, list=21%, signal=38%","NDST2/COMT/CTSZ/SPP1/EDNRB/CRY2/PTPN11/CRY1/TSPO/SMAD4/TRPV6/PCSK5/ACE/KDM5B/FGFR1/TMF1",1,"Peak"
"GO:0071375","cellular response to peptide hormone stimulus",208,0.133414630894205,1.88891496996173,0.011219159098489,0.173032248230451,0.154879009314693,4485,"tags=48%, list=36%, signal=31%","EPRS1/PARP1/NCOA2/NCK1/HRAS/PPP3CA/SLC30A10/MAPK3/SGCB/PRKAA1/RBM4/MAP1B/SLC27A4/IDE/PLCB1/HDAC9/RPS6KB1/NFKB1/CA2/SHOC2/PRKCB/SLC27A1/FOXO1/PTK2/KAT2B/GOT1/PIK3R1/PIP4K2A/GRB10/BCAR3/RB1/KBTBD2/STAT6/AHCYL1/FER/SOCS2/FBN1/PTPRA/GAB1/CPEB2/SLC39A14/LPIN2/MBD5/IGF1R/BAIAP2/SLC9A1/SHC1/PDE3B/COL6A1/RAP1GDS1/INSIG1/IRS1/PIK3R3/RELA/MAP3K7/DENND4C/PRKCI/RPS6KB2/PDK4/LYN/SESN3/PIP4K2C/CRHR2/XBP1/GNAI2/APPL2/PTPRJ/INPP5K/AGTRAP/NCL/SORBS1/SNX5/GNAS/GCLC/GPT/PRKAR1A/ZFP36L1/SREBF1/CSK/STAT3/VAMP2/DDR2/CYP1B1/JAK3/SORL1/CAV2/GPR21/JAK1/ZNF106/LEPROTL1/SP1/PHIP/SOCS7/CPEB1/MDM2/GPER1/YWHAG/PTPRE/SIK2",1,"Peak"
